name,extension,path,dirs
BB_CHUNG_KING_AND_THE_BUDDAHEADS-LITTLE_GIRL,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\BB_CHUNG_KING_AND_THE_BUDDAHEADS-LITTLE_GIRL.mp3,blues
BB_CHUNG_KING_AND_THE_BUDDAHEADS-rise_above_it,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\BB_CHUNG_KING_AND_THE_BUDDAHEADS-rise_above_it.mp3,blues
Bernie_Clarke_and_the_Rhythm_Sharks-Love_Recession,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Bernie_Clarke_and_the_Rhythm_Sharks-Love_Recession.mp3,blues
Bernie_Clarke_and_the_Rhythm_Sharks-Married_Man,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Bernie_Clarke_and_the_Rhythm_Sharks-Married_Man.mp3,blues
Big_American_Gurus-Good_to_be_a_Hard_Man,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Big_American_Gurus-Good_to_be_a_Hard_Man.mp3,blues
Big_Hammer-Just_A_Fool,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Big_Hammer-Just_A_Fool.mp3,blues
Big_Steve___the_Trainwreck-Sorry_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Big_Steve___the_Trainwreck-Sorry_.mp3,blues
Big_Steve___the_Trainwreck-That_Train,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Big_Steve___the_Trainwreck-That_Train.mp3,blues
Billy_Marquis-black_and_white,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Billy_Marquis-black_and_white.mp3,blues
Billy_Marquis-dust_me_off,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Billy_Marquis-dust_me_off.mp3,blues
Blue_Steele-We_re_Gonna_Move,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Blue_Steele-We_re_Gonna_Move.mp3,blues
Bobby_Manriquez-How_We_Start,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Bobby_Manriquez-How_We_Start.mp3,blues
Chicago_Kingsnakes-Get_Out_Of_Memphis,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Chicago_Kingsnakes-Get_Out_Of_Memphis.mp3,blues
Chumslick_Nick_and_the_Sharks-Didn_t_know_she_was_married,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Chumslick_Nick_and_the_Sharks-Didn_t_know_she_was_married.mp3,blues
Chumslick_Nick_and_the_Sharks-Married_to_the_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Chumslick_Nick_and_the_Sharks-Married_to_the_Blues.mp3,blues
Chumslick_Nick_and_the_Sharks-Shark_Bite,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Chumslick_Nick_and_the_Sharks-Shark_Bite.mp3,blues
Circe_Link-Travelin__Daddy,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Circe_Link-Travelin__Daddy.mp3,blues
Claudette_King-Dust_Pan_Woman,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Claudette_King-Dust_Pan_Woman.mp3,blues
Creature_of_Mercy-Wounded,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Creature_of_Mercy-Wounded.mp3,blues
Dale_Jackson_Band-HAVE_ANYBODY_SEEN_MY_MONEY,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Dale_Jackson_Band-HAVE_ANYBODY_SEEN_MY_MONEY.mp3,blues
Dale_Jackson_Band-Not_One_Soul_Told_Me,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Dale_Jackson_Band-Not_One_Soul_Told_Me.mp3,blues
Danny_Rhodes_and_the_Messengers-Two_Tons_of_Love,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Danny_Rhodes_and_the_Messengers-Two_Tons_of_Love.mp3,blues
David_Rotundo_and_the_Blue_Canadians-Butt_Bustin__Boogie,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\David_Rotundo_and_the_Blue_Canadians-Butt_Bustin__Boogie.mp3,blues
DEALER-LITTLE_BLACK_BOOK,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\DEALER-LITTLE_BLACK_BOOK.mp3,blues
Eastsouthern-Louisiana,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Eastsouthern-Louisiana.mp3,blues
Enos_Hornet-Party_Time_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Enos_Hornet-Party_Time_.mp3,blues
Funky_Blues_Messiahs-Uptown_Groove,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Funky_Blues_Messiahs-Uptown_Groove.mp3,blues
Funky_Blues_Messiahs-Way_too_Funky,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Funky_Blues_Messiahs-Way_too_Funky.mp3,blues
Good_bye_Blue_Monday-I_ll_Be_By_Your_Side,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Good_bye_Blue_Monday-I_ll_Be_By_Your_Side.mp3,blues
Good_bye_Blue_Monday-Look_Down_On_Me,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Good_bye_Blue_Monday-Look_Down_On_Me.mp3,blues
Good_bye_Blue_Monday-You_Give_Me_Strength,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Good_bye_Blue_Monday-You_Give_Me_Strength.mp3,blues
Gregory_Morris_Group-Bay_Light_Lullaby,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Gregory_Morris_Group-Bay_Light_Lullaby.mp3,blues
Guitarboy-TWICE_A_DAY,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Guitarboy-TWICE_A_DAY.mp3,blues
Guitarboy-Two_Tone_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Guitarboy-Two_Tone_Blues.mp3,blues
Hard_Bargain-It_s_My_Time,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Hard_Bargain-It_s_My_Time.mp3,blues
Henry_Correy___The_Correydors-Early_Mornin__Hours,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Henry_Correy___The_Correydors-Early_Mornin__Hours.mp3,blues
Jaded_Soul-Romeo,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Jaded_Soul-Romeo.mp3,blues
Janet_Ryan_and_Straight_Up_-Cool_your_Engine,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Janet_Ryan_and_Straight_Up_-Cool_your_Engine.mp3,blues
Janet_Ryan_and_Straight_Up_-Love_Has_Left__The_Building_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Janet_Ryan_and_Straight_Up_-Love_Has_Left__The_Building_.mp3,blues
Janet_Ryan_and_Straight_Up_-No_Good_News,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Janet_Ryan_and_Straight_Up_-No_Good_News.mp3,blues
Janet_Ryan_and_Straight_Up_-Take_your_Shoes_Off,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Janet_Ryan_and_Straight_Up_-Take_your_Shoes_Off.mp3,blues
Janet_Ryan_and_Straight_Up_-Tired_of_Talking,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Janet_Ryan_and_Straight_Up_-Tired_of_Talking.mp3,blues
Joe_White-I_Won_tGo_Back,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Joe_White-I_Won_tGo_Back.mp3,blues
Kalamazoo_Allstars-Day_Job_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Kalamazoo_Allstars-Day_Job_Blues.mp3,blues
Kelly_Bell_Band-Talkin__In_Your_Sleep,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Kelly_Bell_Band-Talkin__In_Your_Sleep.mp3,blues
KingRobbie-All_TiedUp,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\KingRobbie-All_TiedUp.mp3,blues
KingRobbie-Classic_Case_Of_The_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\KingRobbie-Classic_Case_Of_The_Blues.mp3,blues
KingRobbie-Last_Night,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\KingRobbie-Last_Night.mp3,blues
Lightning_John-Killin__Spree_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Lightning_John-Killin__Spree_Blues.mp3,blues
Lil_Bob___the_Lollipops-You_Know_It_Ain_t_Right,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Lil_Bob___the_Lollipops-You_Know_It_Ain_t_Right.mp3,blues
Loren_Schulte-Boom_Boom,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Loren_Schulte-Boom_Boom.mp3,blues
Los_Blancos-Mighty_Mean_Mama,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Los_Blancos-Mighty_Mean_Mama.mp3,blues
Los_Blancos-Shakin__That_Thing,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Los_Blancos-Shakin__That_Thing.mp3,blues
Man_Skinny-Bad_News,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Man_Skinny-Bad_News.mp3,blues
Mark_David_Group-Dream_Outfit,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Mark_David_Group-Dream_Outfit.mp3,blues
Mark_David_Group-Thunderbird,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Mark_David_Group-Thunderbird.mp3,blues
Memphis_P__Tails-It_Ain_t_Easy,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Memphis_P__Tails-It_Ain_t_Easy.mp3,blues
Most_Wanted_Band-Mystery,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Most_Wanted_Band-Mystery.mp3,blues
Murphy_s_Garage-Don_t_Call_Me_Sugar,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Murphy_s_Garage-Don_t_Call_Me_Sugar.mp3,blues
Naked_Soul_featuring_Jayar-Burnin__Bridges__Tumblin__Down_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Naked_Soul_featuring_Jayar-Burnin__Bridges__Tumblin__Down_.mp3,blues
Nobby_Reed_Project-At_The_Bottom_Live,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Nobby_Reed_Project-At_The_Bottom_Live.mp3,blues
Nobby_Reed_Project-blues_bug__2,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Nobby_Reed_Project-blues_bug__2.mp3,blues
Nobby_Reed_Project-Cryin__In_My_Dreams,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Nobby_Reed_Project-Cryin__In_My_Dreams.mp3,blues
Nobby_Reed_Project-Good_Times_Live,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Nobby_Reed_Project-Good_Times_Live.mp3,blues
Nobby_Reed_Project-Have_You_Heard,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Nobby_Reed_Project-Have_You_Heard.mp3,blues
Oreo_Blue-Look_At_Me,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Oreo_Blue-Look_At_Me.mp3,blues
Pardon_Me-_I_m__Going_Home,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Pardon_Me-_I_m__Going_Home.mp3,blues
Rebel_Storm-Gals_From_Mississippi,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Rebel_Storm-Gals_From_Mississippi.mp3,blues
Rebel_Storm-Standin__In_The_Rain,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Rebel_Storm-Standin__In_The_Rain.mp3,blues
Robin_Barrett-Da_Bomb_In_a_Backseat,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Robin_Barrett-Da_Bomb_In_a_Backseat.mp3,blues
Rockin__Jake_Band-Bad_Mouth,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Rockin__Jake_Band-Bad_Mouth.mp3,blues
Slim_Pickens-Who_Cares,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Slim_Pickens-Who_Cares.mp3,blues
Steve_Pierson-Secrets,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Steve_Pierson-Secrets.mp3,blues
Suspects-Wonderful_Terrible_Thing,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Suspects-Wonderful_Terrible_Thing.mp3,blues
Ted_McCloskey-let_me_go_or_let_me_in,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\Ted_McCloskey-let_me_go_or_let_me_in.mp3,blues
terrywall_thewallbangers-Sleepwalking,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\terrywall_thewallbangers-Sleepwalking.mp3,blues
The_Blues_Persuaders-Stare_Off_and_Mumble,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Blues_Persuaders-Stare_Off_and_Mumble.mp3,blues
The_Blues_Persuaders-Summertime_Strut,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Blues_Persuaders-Summertime_Strut.mp3,blues
The_Blue_Olives-ripe,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Blue_Olives-ripe.mp3,blues
The_Curbfinders-Texas_Shuffle,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Curbfinders-Texas_Shuffle.mp3,blues
The_Fabulous_House_Rockers-Five_O_Clock_In_The_Mornin_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Fabulous_House_Rockers-Five_O_Clock_In_The_Mornin_.mp3,blues
The_Griswolds-The_Later_It_GEts__The_Better_I_Feel,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Griswolds-The_Later_It_GEts__The_Better_I_Feel.mp3,blues
The_Guzzlers-When_I_Hold_You,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Guzzlers-When_I_Hold_You.mp3,blues
The_Hitman_Blues_Band-Busted,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Hitman_Blues_Band-Busted.mp3,blues
The_Kelly_Richey_Band-My_Baby_s_Gone_Crazy,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Kelly_Richey_Band-My_Baby_s_Gone_Crazy.mp3,blues
The_Kelly_Richey_Band-The_Blues_Don_t_Lie,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Kelly_Richey_Band-The_Blues_Don_t_Lie.mp3,blues
The_Mitchell_Blues_Band-I_Don_t_Want_You_Anymore,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Mitchell_Blues_Band-I_Don_t_Want_You_Anymore.mp3,blues
The_Oscar_Jordan_Band-Mister_Bad_Luck,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Oscar_Jordan_Band-Mister_Bad_Luck.mp3,blues
The_Paul_Wood_Band__formerly_The_Bridgeburners-Cryin__Won_t_Help_Ya,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Paul_Wood_Band__formerly_The_Bridgeburners-Cryin__Won_t_Help_Ya.mp3,blues
The_Paul_Wood_Band__formerly_The_Bridgeburners-Don_t_Call_Me,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Paul_Wood_Band__formerly_The_Bridgeburners-Don_t_Call_Me.mp3,blues
The_Paul_Wood_Band__formerly_The_Bridgeburners-Good_Day_4_Bad_Whiskey,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Paul_Wood_Band__formerly_The_Bridgeburners-Good_Day_4_Bad_Whiskey.mp3,blues
The_Pull-I_ve_Been_Searchin_,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Pull-I_ve_Been_Searchin_.mp3,blues
The_Red_Rogers_Band-Cloudy_Day_Blues,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\The_Red_Rogers_Band-Cloudy_Day_Blues.mp3,blues
the_River_Rats-Somethings_Never_Change,mp3,C:\users\user\studia\audio_clustering_autoencoder_versus_classic\datasets\music_audio_benchmark\blues\the_River_Rats-Somethings_Never_Change.mp3,blues
